_id,Title,URL,Provider,Cost,Public/DOD,Time Commitment (Hours),Certificate/Degree Program,Data Topic Area,Programming Language,Base of Operations,Barrier to Entry,Self Paced vs Instructor Led,Learning type,In person vs Remote,Comment,Helpfullness Rating,vote,voteCount
60dcc2b1681e780fe958ceac,JavaScript Quick Start,https://www.pluralsight.com/courses/quick-start-javascript-1-1870,pluralsight.com,199,Public,2,No,"Coding Tutorial, Programming Basics",Javascript,United States,Beginner,Self-paced,Video,Remote,"This video series sets out to teach people with no coding experience, how to build their own programs ",0,0,4
60dcc2b1681e780fe958cead,JavaScript Garden,http://bonsaiden.github.io/JavaScript-Garden/,bonsaiden.github.io,0,Public,variable ,No,"Coding Tutorial, Programming Techniques ",Javascript,Remote,Advanced,Self-paced,Text ,Remote,A Guide to JavaScript’s Quirks and Flaws.,,,
60dcc2b1681e780fe958ceae,Learn Javascript,https://www.pluralsight.com/paths/javascript,Pluralsight,199,Public, ,No,"Coding Tutorial, Programming Basics",Javascript,United States,Beginner,Self-paced,Video,Remote,"JavaScript is the most widely deployed language in the world. Whether you’re interested in writing front-end client side code, back-end code for servers, or even game development, you’ll be able to accomplish all of this and more with JavaScript. This learning path includes JavaScript tutorials for …",0,0,0
60dcc2b1681e780fe958ceaf,The Complete JavaScript Course 2019: Build Real Projects,https://www.udemy.com/the-complete-javascript-course/,Udemy,169,Public,68,No,"Coding Tutorial, Programming Basics",Javascript,United States,Beginner,Self-paced,Video,Remote,"Master JavaScript with the most complete course on the market! Projects, challenges, quizzes, ES6+, OOP, AJAX, Webpack",0,0,0
60dcc2b1681e780fe958ceb0,JavaScript 30 - Build 30 Projects in 30 Days,https://javascript30.com/friend/GITCONNECTED,javascript30.com,0,Public,Variable ,No,"Coding Tutorial, Programming Basics",Javascript,United States,Intermediate ,Self-paced,Interactive,Remote,Build 30 projects in 30 days,0,0,0
60dcc2b1681e780fe958ceb1,The Javascript Guide by Mozilla Developer Network ,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Guide,MDN Web Docs,0,Public,Variable ,No,"Coding Tutorial, Programming Basics",Javascript,United States,Beginner,Self-paced,Text ,Remote,"The JavaScript Guide shows you how to use JavaScript and gives an overview of the language. If you need exhaustive information about a language feature, have a look at the JavaScript reference.",0,0,0
60dcc2b1681e780fe958ceb2,Eloquent JavaScript,http://eloquentjavascript.net/,eloquentjavascript.net,0,Public,Variable ,No,"Coding Tutorial, Tutorial",Javascript,United States,Beginner,Self-paced,Book,Remote,"This is a book about JavaScript, Programming and the wonders of the digital ",0,0,0
60dcc2b1681e780fe958ceb3,Interactive JavaScript Tutorial,https://www.codecademy.com/learn/introduction-to-javascript,Codecademy,0,Public,30,No,"Coding Tutorial, Programming Basics",Javascript,Remote,Beginner,Self-paced,Interactive,Remote,"Learn JavaScript and Javascript arrays to build interactive websites and pages that adapt to every device. Add dynamic behavior, store information, and handle requests and responses.",0,0,0
60dcc2b1681e780fe958ceb4,You Don't Know JavaScript (YDKJS),https://github.com/getify/You-Dont-Know-JS,GitHub,0,Public,Variable,No,"Coding Tutorial, Programming Basics",Javascript,Remote,Beginner,Self-paced,Book,Remote,A book series on JavaScript. @YDKJS on twitter. Contribute to getify/You-Dont-Know-JS development by creating an account on GitHub.,0,0,0
60dcc2b1681e780fe958ceb5,JavaScript Design Patterns,https://addyosmani.com/resources/essentialjsdesignpatterns/book/,addyosmani.com,0,Public,Variable,No,"Coding Tutorial, Tutorial",Javascript,Remote,Advanced,Self-paced,Book,Remote,An open-source book on JavaScript Design Patterns,0,0,0
60dcc2b1681e780fe958ceb6,ES6 for Everyone,https://es6.io/friend/GITCONNECTED,es6.io,89,Public,7,No,"Coding Tutorial, Programming Basics",Javascript,United States,Intermediate ,Self-paced,Video,Remote,The goal of this course is to greatly impove one's Javascript skills ,0,0,0
60dcc2b1681e780fe958ceb7,Learn Javascript: Go from Beginner to Advanced,https://www.pluralsight.com/paths/javascript,Pluralsight,199,Public, ,No,"Coding Tutorial, Programming Basics",Javascript,United States,Intermediate ,Self-paced, ,Remote,"JavaScript is the most widely deployed language in the world. Whether you’re interested in writing front-end client side code, back-end code for servers, or even game development, you’ll be able to accomplish all of this and more with JavaScript. This learning path includes JavaScript tutorials for …",0,0,0
60dcc2b1681e780fe958ceb8,JavaScript: Understanding the Weird Parts,https://www.udemy.com/understand-javascript/,Udemy,124,Public,11.5,No,"Coding Tutorial, Programming Basics",Javascript,United States,Advanced,Self-paced,Video,Remote,"An advanced JavaScript course for everyone! Scope, closures, prototypes, 'this', build your own framework, and more.",0,0,0
60dcc2b1681e780fe958ceb9,The New Modern Javascript Bootcamp (2020),https://www.udemy.com/course/javascript-beginners-complete-tutorial/,Udemy,124,Public,52,No,"Coding Tutorial, Programming Basics",Javascript,United States,Beginner,Self-paced,Video,Remote,The most up-to-date JS resource online! Master Javascript by building a beautiful portfolio of projects!,0,0,0
60dcc2b1681e780fe958ceba,JavaScript for Cats,http://jsforcats.com/,jsforcats.com,0,Public,Variable,No,"Coding Tutorial, Programming Basics",Javascript,Remote,Beginner,Self-paced,Text ,Remote,JavaScript For Cats,0,0,0
60dcc2b1681e780fe958cebb,The Modern JavaScript Bootcamp,https://www.udemy.com/course/modern-javascript/,Udemy,84,Public,29.5,No,"Coding Tutorial, Programming Basics",Javascript,United States,Beginner,Self-paced,Video,Remote,"Learn JavaScript by building real-world apps. Includes 3 real-world projects, 80 programming challenges, and ES6/ES7!",0,0,0
60dcc2b1681e780fe958cebc,Modern JavaScript From The Beginning,https://www.udemy.com/modern-javascript-from-the-beginning/,Udemy,109,Public,21.5,No,"Coding Tutorial, Programming Basics",Javascript,United States,Beginner,Self-paced,Video,Remote,Learn and build projects with pure JavaScript (No frameworks or libraries),0,0,0
60dcc2b1681e780fe958cebd,JavaScript - The Complete Guide 2020 (Beginner + Advanced),https://www.udemy.com/course/javascript-the-complete-guide-2020-beginner-advanced/,Udemy,94,Public,52,No,"Coding Tutorial, Programming Basics",Javascript,United States,Beginner,Self-paced,Video,Remote,Modern JavaScript from the beginning - all the way up to JS expert level! THE must-have JavaScript resource in 2020.,0,0,0
60dcc2b1681e780fe958cebe,The Complete JavaScript Handbook,https://medium.freecodecamp.org/the-complete-javascript-handbook-f26b2c71719c,freeCodeCamp.org,0,Public,Variable ,No,"Coding Tutorial, Programming Basics",Javascript,United States,Beginner,Self-paced,Text ,Remote,"JavaScript is one of the most popular programming languages in the world, and is now widely used also outside of the browser. The rise of…",0,0,0
60dcc2b1681e780fe958cebf,JavaScript High Performance,https://www.udemy.com/javascript-high-performance/,Udemy,94,Public,4.5,No,"Coding Tutorial, Programming Basics",Javascript,United States,Intermediate ,Self-paced,Video,Remote,Leverage the power of several performance enhancing coding techniques in JavaScript and take your app to the next level,0,0,0
60dcc2b1681e780fe958cec0,Learn JavaScript,https://www.theodinproject.com/courses/javascript,The Odin Project The Odin Project The Odin Project,0,Public,Variable,No,"Coding Tutorial, Programming Basics",Javascript,Remote,Beginner,Self-paced,Interactive,Remote,The Odin Project empowers aspiring web developers to learn together,0,0,0
60dcc2b1681e780fe958cec1,JavaScript Tutorial,https://www.w3schools.com/js/default.asp,w3schools.com,0,Public,Variable,No,"Coding Tutorial, Programming Basics",Javascript,Norway,Beginner,Self-paced,Text,Remote,This website contains various documentation on javascript that is helpful to read tough ,0,0,0
60dcc2b1681e780fe958cec2,JavaScript Basics Course,http://www.youtube.com/playlist?list=PLWKjhJtqVAbk2qRZtWSzCIN38JC_NdhW5,YouTube,0,Public,2.9,No,"Coding Tutorial, Programming Basics",Javascript,United States,Beginner,Self-paced,Video,Remote,This is a complete JavaScript course!,0,0,0
60dcc2b1681e780fe958cec3,JavaScript Fundamentals,https://www.rithmschool.com/courses/javascript,rithm school company logo,0,Public,31,No,"Coding Tutorial, Programming Basics",Javascript,United States,Beginner,Self-paced," Text, Interactive ",Remote,"Spend 16 weeks learning JavaScript, Python, and React with 8-15 other students. Learn quickly with experienced instructors. No tuition until you’re hired",0,0,0
60dcc2b1681e780fe958cec4,The Modern JavaScript Tutorial,https://javascript.info,javascript.info,0,Public,Variable ,No,"Coding Tutorial, Programming Basics",Javascript,Remote,Beginner,Self-paced,Text ,Remote,"Modern JavaScript Tutorial: simple, but detailed explanations with examples and tasks, including: closures, document and events, object oriented programming and more.",0,0,0
60dcc2b1681e780fe958cec5,Julia Tutorial,https://www.youtube.com/watch?v=sE67bP2PnOo,youtube,0,Public,1,No,"Coding Tutorial, Programming Basics",Julia,United States,Beginner,Self Paced,"Video, Lectures",Remote,Julia Tutorial for basic syntax and basic features of the language.,0,0,0
60dcc2b1681e780fe958cec6,Think Julia: How to Think Like a Computer Scientist,https://www.amazon.com/Think-Julia-Like-Computer-Scientist/dp/1492045039/ref=pd_bxgy_3/142-1455462-0323263?_encoding=UTF8&pd_rd_i=1492045039&pd_rd_r=af9e5444-1fa6-42e6-b809-4023c3ab2cd7&pd_rd_w=GX3FZ&pd_rd_wg=ubpMl&pf_rd_p=fd3ebcd0-c1a2-44cf-aba2-bbf4810b3732&pf_rd_r=V7P8T1EMJC5G90C6GSB3&psc=1&refRID=V7P8T1EMJC5G90C6GSB3,Amazon,50,Public,,No,"Coding Tutorial, Programming Basics",Julia,United States,Beginner,Self Paced,Book,Remote,,0,0,2
60dcc2b1681e780fe958cec7,Introduction to Julia - Part 1,https://www.youtube.com/watch?v=vWkgEddb4-A,YouTube,0,Public,1,No,"Coding Tutorial, Tutorial",Julia,Remote,Beginner,Self-paced,Video,Remote,,0,0,3
60dcc2b1681e780fe958cec8,Learn Julia the Hard Way,https://github.com/cisvoncsefalvay/learn-julia-the-hard-way,GitHub,0,Public,,No,"Coding Tutorial, Tutorial",Julia,Remote,Beginner,Self-paced,Text,Remote,Learn Julia the hard way! Contribute to cisvoncsefalvay/learn-julia-the-hard-way development by creating an account on GitHub.,0,0,0
60dcc2b1681e780fe958cec9,Learn X in Y minutes Where X=Julia,https://learnxinyminutes.com/docs/julia/,learnxinyminutes.com,0,Public,,No,"Coding Tutorial, Tutorial",Julia,Remote,Intermediate,Self-paced,Text,Remote,"Julia is a new homoiconic functional language focused on technical computing. While having the full power of homoiconic macros, first-class functions, and low-level control, Julia is as easy to learn and use as Python.",0,0,0
60dcc2b1681e780fe958ceca,Julia Tutorials at MIT,http://www.youtube.com/playlist?list=PLP8iPy9hna6Si2sjMkrPY-wt2mEouZgaZ,YouTube,0,Public,6,No,"Coding Tutorial, Tutorial",Julia,Remote,Intermediate,Self-paced,Video,Remote,"This tutorial was recorded during the MIT Independent Activities Period in January 2013. The slides, labs, and code for the tutorial are available at https:/...",0,0,0
60dcc2b1681e780fe958cecb,Official Julia Manual,https://docs.julialang.org/en/v1/index.html,docs.julialang.org,0,Public,,No,"Coding Tutorial, Tutorial",Julia,Remote,Beginner,Self-paced,Text,Remote,"Scientific computing has traditionally required the highest performance, yet domain experts have largely moved to slower dynamic languages for daily work. We believe there are many good reasons to prefer dynamic languages for these applications, and we do not expect their use to diminish. Fortunately, modern language design and compiler techniques make it possible to mostly eliminate the performance trade-off and provide a single environment productive enough for prototyping and efficient enough for deploying performance-intensive applications. The Julia programming language fills this role: it is a flexible dynamic language, appropriate for scientific and numerical computing, with performance comparable to traditional statically-typed languages.",0,0,0
60dcc2b1681e780fe958cecc,Julia By Example,https://juliabyexample.helpmanual.io/,Julia By Example,0,Public,,No,"Coding Tutorial, Tutorial",Julia,Remote,Beginner,Self-paced,Text,Remote,Examples of Common tasks in Julia (Julia Lang),0,0,0
60dcc2b1681e780fe958cecd,Julia High Performance,https://www.packtpub.com/application-development/julia-high-performance,PacktPub,27,Public,,No,"Coding Tutorial, Tutorial",Julia,Remote,Beginner,Self-paced,Book,Remote,Design and develop high performing programs with Julia,,,
60dcc2b1681e780fe958cece,Mastering Julia,https://www.packtpub.com/application-development/mastering-julia,PacktPub,43,Public,,No,"Coding Tutorial, Tutorial",Julia,Remote,Intermediate,Self-paced,Book,Remote,Develop your analytical and programming skills further in Julia to solve complex data processing problems,0,0,0
60dcc2b1681e780fe958cecf,Introducing Julia,https://en.wikibooks.org/wiki/Introducing_Julia,"Wikibooks, open books for an open world",0,Public,,No,"Coding Tutorial, Tutorial",Julia,Remote,Beginner,Self-paced,Text,Remote,"The Julia programming language is easy to use, fast, and powerful. This wikibook is intended as an introduction to the language for the less experienced and occasional programmer. For more learning materials, including links to books, videos, articles/blogs and notebooks, refer to the learning secti…",0,0,0
60dcc2b1681e780fe958ced0,Getting Started with Julia,https://www.packtpub.com/application-development/getting-started-julia,Learn Spring for Android Application Development,23,Public,,No,"Coding Tutorial, Tutorial",Julia,Remote,Beginner,Self-paced,Book,Remote,"Enter the exciting world of Julia, a high-performance language for technical computing",0,0,0
60dcc2b1681e780fe958ced1,A Fresh Approach to Numerical Computing,https://arxiv.org/pdf/1411.1607.pdf,arxiv.org,0,Public,,No,"Coding Tutorial, Tutorial",Julia,Remote,Beginner,Self-paced,Book,Remote,"Bridging cultures that have often been distant, Julia combines expertise from the diverse fields of computer science and computational science to create a new approach to numerical computing. Julia is designed to be easy and fast. Julia questions notions generally held as “laws of nature” by practitioners of numerical computing: 1. High-level dynamic programs have to be slow, 2. One must prototype in one language and then rewrite in another language for speed or deployment, and 3. There are parts of a system for the programmer, and other parts best left untouched as they are built by the experts. We introduce the Julia programming language and its design — a dance between specialization and abstraction. Specialization allows for custom treatment. Multiple dispatch, a technique from computer science, picks the right algorithm for the right circumstance. Abstraction, what good computation is really about, recognizes what remains the same after differences are stripped away. Abstractions in mathematics are captured as code tough another technique from computer science, generic programming. Julia shows that one can have machine performance without sacrificing human convenience.",0,0,6
